GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-2.68E-07,13.8578421077,-26.4385828853,11
4.38E-07,13.1796026145,-26.7960185826,11
-4.88E-07,13.4222249896,-27.2563122654,11
3.62E-07,13.4430222765,-27.2608500764,11
2.39E-07,13.4056894238,-27.3440611979,11
2.09E-07,13.2357411088,-26.9794986202,11
4.49E-07,13.947499648,-26.5334938008,11
3.04E-07,13.8837102316,-26.4419540267,11
4.41E-08,13.5098265619,-27.2562846402,11
2.10E-07,13.7885222189,-27.3521586105,11
-7.37E-07,13.1993646288,-27.2484293241,11
1.22E-07,13.1628206851,-26.7946716289,11
-2.12E-08,13.5551135069,-26.7137717757,11
2.59E-07,13.1283608219,-26.8885497845,11
6.29E-07,13.4053183374,-26.8867427105,11
-7.44E-07,13.2357277222,-26.7083971815,11
2.91E-07,13.2825169782,-27.0696166431,11
-5.08E-07,13.439504712,-26.7983945363,11
-2.30E-07,14.3711964524,-26.9028545088,11
2.83E-07,13.540270665,-26.2581755273,11
-1.01E-06,13.3807791686,-27.0751093528,11
-6.88E-07,13.7256849353,-26.896451096,11
1.53E-07,13.6123100225,-26.0733872436,11
-4.20E-07,13.2487463188,-26.7054990095,11
-4.93E-07,13.1947358426,-26.9795292375,11
2.57E-07,13.0402909565,-27.1599029444,11
8.02E-07,12.9156915064,-27.1575681053,11
7.97E-08,13.4386865214,-26.9798974402,11
-4.72E-07,13.7039539037,-26.5273785201,11
-1.70E-07,13.4270206213,-27.0731661701,11
-5.93E-08,13.5079572989,-26.7989901478,11
5.89E-07,13.8245063089,-26.6210498434,11
4.41E-07,13.6206776771,-26.7136742779,11
-3.34E-07,13.0871071649,-26.8002713056,11
-7.02E-07,12.9001942062,-26.7918336884,11
3.56E-07,13.4724121276,-26.9824836771,11
-3.46E-07,13.7094057331,-26.8931846776,11
5.96E-07,10.6813192792,-29.1173914829,12
-4.50E-07,11.0435437254,-28.9372791136,12
-6.62E-08,10.5963879561,-29.2948524239,12
5.28E-07,10.0589468808,-29.7470986156,12
3.53E-07,10.597638781,-29.1160908715,12
2.70E-07,10.7874120783,-28.9328088421,12
-3.99E-07,10.5933108884,-28.7526354617,12
-4.09E-07,11.1281741245,-28.7554702018,12
-5.58E-07,11.2203870187,-28.5746518309,12
-5.72E-07,10.2422605977,-28.8401488463,12
1.61E-07,10.4175248066,-29.2956857108,12
6.15E-07,10.5010962536,-28.8440041387,12
-6.64E-08,10.2452057695,-28.8389390367,12
5.63E-07,9.9796706795,-29.1998150125,12
6.34E-07,10.1626292221,-29.2002244949,12
2.38E-07,10.7798483531,-29.7502947245,12
-1.55E-07,10.7633225342,-30.0238775981,12
-3.86E-07,10.1457966692,-29.2942568292,12
-1.74E-08,9.9697094784,-29.2019673251,12
4.75E-08,10.7781363809,-28.8446528959,12
6.76E-07,10.9728808411,-28.6658597125,12
2.80E-07,10.059211143,-29.1118149896,12
-2.04E-07,10.4191662882,-29.113009513,12
2.52E-07,10.2395250564,-29.5662127976,12
-1.77E-07,10.67801497,-29.8409418861,12
8.15E-08,11.0459091768,-29.0254920564,12
-1.18E-07,11.3003674973,-29.0311875612,12
-3.06E-08,10.8659487755,-29.0266314805,12
-1.33E-07,10.4248497047,-28.8393861113,12
3.73E-08,10.6894811141,-28.5694365517,12
2.66E-07,10.5962153552,-29.1136466131,12
-2.30E-07,10.3311831039,-29.1143288518,12
4.08E-07,10.4258218711,-28.2076587366,12
-2.47E-07,10.5222237752,-28.9348293029,12
-4.01E-07,10.5020318228,-29.2062644907,12
4.51E-07,10.5971386274,-28.6610289551,12
-5.34E-07,10.6190563082,-29.1157840563,12
2.34E-07,10.588974766,-29.6603009563,12
2.45E-07,10.2419883983,-28.9316562648,12
5.30E-08,10.2464696617,-28.7490162005,12
-4.48E-07,10.6873433948,-28.1207868587,13
4.87E-07,10.8706349223,-27.9387998456,13
-2.22E-07,10.4306409001,-28.0248512062,13
-4.83E-07,10.6130141609,-27.7497971909,13
-5.31E-07,10.968185432,-27.9328351902,13
-8.63E-08,10.962853285,-27.7549091823,13
5.78E-07,10.8803381563,-27.6635123008,13
4.51E-07,10.9667086343,-27.8432667967,13
4.79E-09,10.6099435743,-28.0241570033,13
4.01E-07,10.6112499921,-28.2026526987,13
-2.10E-08,10.8806020036,-28.0224916562,13
-4.26E-08,10.7828132535,-28.2986418055,13
5.00E-07,10.7044192433,-27.7493615719,13
-4.04E-07,10.6241390657,-27.4823743699,13
6.26E-07,10.8881678061,-27.7563977453,13
-1.55E-07,10.4378484547,-28.0193169635,13
7.89E-08,10.3588150512,-27.7449437765,13
6.09E-07,10.3503717032,-27.5669098689,13
-2.18E-07,10.8809177351,-27.750529105,13
2.03E-07,11.0589802569,-28.2963261451,13
-1.80E-07,10.8798251764,-27.4791973601,13
-4.99E-07,10.443066629,-26.6590722218,13
-5.00E-07,10.991995992,-27.0192666153,13
1.68E-07,11.1597119684,-27.1139739236,13
-1.92E-07,10.7992824669,-27.6574099453,13
2.47E-07,10.9667887033,-27.7522062484,13
3.10E-07,11.3290900836,-27.2091432176,13
5.27E-07,10.80591641,-28.0205699902,13
-1.71E-07,11.3250788313,-27.5727954723,13
2.76E-07,11.2501834834,-27.0243668024,13
-1.95E-07,10.8921142233,-27.6574123003,13
-3.66E-07,10.9678898231,-27.3905276627,13
-3.00E-07,10.8802485073,-27.0282595369,13
-5.91E-07,10.9667853533,-27.4806894411,13
-2.25E-07,11.1529350233,-27.6601799699,13
1.17E-08,10.6214188127,-27.5653392663,13
-5.64E-07,11.0588520903,-27.3902246779,13
5.46E-07,10.5232160877,-27.8400349169,13
3.17E-07,10.3494417304,-27.7466433132,13
-3.81E-07,11.0583273527,-27.3896964401,13
-5.93E-07,9.2637028852,-25.2793460743,14
1.57E-07,8.8922814414,-25.1955245566,14
-1.08E-06,9.0955308843,-25.1008263848,14
-7.16E-07,8.9924853284,-24.6418071885,14
9.92E-08,8.7787562049,-25.103663336,14
8.32E-07,8.8965374009,-25.1924599157,14
8.66E-07,8.815735037,-24.9203922425,14
-8.83E-07,8.5157474373,-25.1887743877,14
8.88E-07,8.730154548,-25.4585111688,14
6.25E-07,8.5451885059,-25.5546002416,14
1.02E-06,9.3321762244,-24.6474164019,14
8.17E-07,8.9280555933,-25.0143360077,14
7.91E-07,8.4597474722,-25.1929225297,14
4.18E-07,8.702662461,-25.3728743367,14
-1.72E-07,8.33822655,-25.1030238378,14
1.62E-07,8.5486223287,-25.185229696,14
4.41E-07,8.9001731578,-24.9113733642,14
-1.50E-06,8.8995819544,-25.5544277926,14
-5.10E-07,8.3033088471,-25.2834872317,14
-9.45E-07,8.4134192989,-25.2863168061,14
-9.50E-07,8.5334814839,-24.7445741409,14
-5.78E-07,8.6923933285,-24.5585081258,14
5.58E-07,8.92983634,-25.3772245713,14
-3.91E-07,8.5704263578,-25.1963940431,14
-1.05E-06,8.527145314,-25.107151478,14
6.36E-08,8.2894653312,-24.9266599212,14
-1.52E-07,8.4162885728,-24.6492602061,14
-6.73E-07,8.2155826805,-24.5594095274,14
-7.52E-07,9.0495454978,-25.1029652172,14
9.75E-07,8.3351101776,-25.2898584125,14
-7.29E-07,8.4149286331,-25.1947902357,14
1.25E-06,8.6247594759,-25.2814847383,14
1.02E-06,8.5815489149,-25.4645115808,14
4.02E-07,8.9373903727,-24.9228233244,14
-6.24E-09,9.0507388008,-25.0124251333,14
8.25E-08,8.8375966237,-25.187061577,14
-4.90E-07,8.7441137229,-24.736195225,14
-1.63E-07,9.0518734906,-24.9210604316,14
1.26E-08,9.2063615251,-25.380321925,14
4.70E-07,8.8149268051,-25.1929928188,14
-1.16E-07,14.0814970579,-30.6537423821,15
-2.67E-07,13.82131873,-30.3790357906,15
1.61E-07,13.5026856125,-30.0048106416,15
4.08E-07,13.5984522399,-30.7353956598,15
9.40E-07,13.4762070447,-30.9217775296,15
-5.55E-07,13.1917724137,-30.7343299133,15
3.21E-07,13.4425448722,-30.7362912856,15
-4.27E-07,13.2909185291,-30.8272600501,15
2.36E-07,13.5701804823,-30.0166555395,15
5.58E-08,13.5205874866,-30.7358049634,15
2.71E-07,13.2875214495,-30.7386285289,15
6.83E-07,13.6542740769,-30.1160392413,15
-6.61E-07,13.5425601494,-30.5573811782,15
-3.77E-07,13.5024125136,-30.6421125576,15
7.36E-07,13.4152590638,-30.9119656484,15
-3.34E-07,13.1176722791,-31.4636911679,15
-1.01E-06,13.6981370566,-30.7366762875,15
-2.27E-07,13.8627473175,-30.7378049523,15
-1.09E-07,13.6213353376,-30.6463714705,15
8.10E-07,14.1880685697,-30.8404232065,15
2.83E-07,14.2906919634,-30.6610363744,15
1.59E-07,13.2271144437,-30.7294081634,15
-4.74E-07,13.0526373604,-30.6366103183,15
6.53E-08,13.6807448639,-30.5526523103,15
4.91E-07,13.5421533929,-30.5574032167,15
-9.00E-07,13.2549427835,-30.5473066378,15
-6.24E-07,13.1649415121,-31.0952622032,15
4.43E-07,13.6537967093,-30.6512352639,15
-3.73E-07,13.3834084391,-30.4646188073,15
-2.54E-07,13.7060341267,-30.7389124499,15
3.36E-07,13.5013538915,-31.0039502971,15
3.02E-08,13.8496075112,-30.6431579455,15
8.85E-07,13.8940494007,-30.6513846917,15
-3.61E-07,13.962788018,-30.7387383668,15
1.73E-07,13.4115015085,-30.2760421676,15
-3.95E-08,13.2910462763,-30.2852350982,15
1.75E-07,13.6781434119,-30.643910662,15
7.79E-07,13.699286695,-30.3749682655,15
-7.53E-07,13.3454655642,-30.4626662031,15
-7.89E-07,13.5205825123,-30.4647975305,15
-5.26E-07,9.721574102,-26.6300913206,16
1.35E-08,10.0149008119,-26.0800872701,16
2.01E-07,10.1454926599,-26.8107234441,16
-3.21E-07,9.925401421,-26.724132157,16
7.05E-07,9.4383771414,-27.000194191,16
-4.59E-08,9.4439690042,-27.1776909331,16
-5.57E-08,9.6663227192,-26.8140637395,16
-5.53E-07,9.6151244901,-26.6250654523,16
5.77E-07,9.8046869122,-26.8129267841,16
1.17E-07,9.8678053366,-27.0013046259,16
-1.69E-07,9.4931159186,-27.0820380962,16
-3.55E-07,9.3329304858,-26.805646831,16
-5.44E-07,9.7550175583,-26.7227754106,16
-4.64E-07,9.2263054253,-26.4519745007,16
2.87E-08,9.3342981911,-26.452263884,16
4.88E-07,9.8356805172,-26.3573413741,16
2.30E-07,10.0939451931,-26.4452477753,16
3.30E-07,9.6163637233,-26.171059479,16
3.76E-07,9.5572115297,-26.3602426404,16
-3.24E-07,9.4154439572,-26.357085132,16
7.94E-08,9.1933555,-25.9899209507,16
5.75E-07,9.5653424881,-26.8033177673,16
2.21E-08,9.7510117944,-26.809997253,16
-4.92E-07,9.723111719,-26.5387129531,16
-9.62E-07,9.4201021075,-26.2610646385,16
1.12E-07,9.3610298597,-26.5415010535,16
-3.27E-07,9.4397177758,-26.9922043005,16
1.02E-07,9.5114667429,-26.6212782763,16
5.62E-07,9.1807936221,-26.6178044768,16
-4.94E-07,9.4754020094,-26.9026301643,16
-1.30E-07,10.2294453057,-26.9929282961,16
-5.02E-08,10.0872721386,-26.5413745655,16
-1.30E-07,9.4459871815,-26.5335250015,16
1.46E-07,9.5268425462,-26.3569532353,16
4.82E-07,9.5839507718,-26.4496110486,16
3.34E-07,9.8153734657,-26.3523570582,16
6.06E-07,9.7937568241,-26.7123032609,16
3.76E-07,9.8239146008,-26.984103487,16
-1.00E-06,9.8216626462,-26.7127585406,16
3.88E-07,9.6425915931,-26.1797304102,16
-5.01E-07,7.5513956798,-30.3675429285,17
3.00E-07,7.3573040156,-30.5440780557,17
-2.03E-07,7.4524447411,-30.17788703,17
2.49E-07,7.4612458652,-29.8131545678,17
-3.80E-07,6.8831859958,-30.2677877483,17
2.02E-07,7.0185427117,-30.4459623572,17
2.14E-07,6.9603352346,-30.0789238309,17
-1.70E-07,7.4988340454,-29.7233366029,17
-4.11E-07,7.4817076393,-29.9099814265,17
-4.40E-07,7.0001458731,-30.5414977033,17
2.64E-07,6.935364777,-30.8083372385,17
3.61E-07,7.0876648971,-30.351827228,17
-1.86E-07,7.6819455964,-30.8167640513,17
1.17E-06,7.6841299454,-31.1902614959,17
3.68E-07,7.2029392739,-30.0013174944,17
1.21E-07,6.982043829,-30.4454260747,17
8.32E-07,6.5813612526,-30.0794767707,17
-3.67E-07,6.8912163293,-29.8126918162,17
2.17E-07,7.0938568161,-29.9938290968,17
-5.66E-07,6.9464325487,-30.0819889017,17
-7.45E-09,7.2791886573,-30.5423358134,17
2.95E-08,7.3901057761,-30.5465709746,17
-2.47E-07,6.9139693413,-31.2677776873,17
-5.91E-07,7.0703076115,-30.906592159,17
-4.68E-08,7.0895787424,-30.0884948924,17
-4.25E-08,8.1648757834,-30.2750565324,17
-6.26E-07,7.6750804451,-30.9099745371,17
-4.18E-08,7.1646530684,-30.5409770897,17
-1.33E-07,7.2603840678,-30.4474170394,17
-3.89E-07,7.735066548,-30.3549189395,17
-6.81E-08,7.4187751881,-29.9948974378,17
-1.20E-07,7.6119127738,-29.8166752376,17
6.17E-07,7.4824481332,-30.2642520978,17
-2.61E-07,7.0262586996,-30.4454335607,17
2.45E-07,7.4391917945,-30.5456753889,17
1.17E-07,7.8068564369,-30.4612082011,17
-4.21E-07,6.9409787067,-30.172713478,17
5.75E-07,7.0883845158,-30.2671525065,17
-2.74E-07,7.2859230719,-30.2719342319,17
-4.03E-07,7.5542940997,-30.0950196662,17
-2.83E-07,6.4533163946,-28.2940942966,18
-4.78E-07,6.4635153642,-28.480192027,18
2.05E-07,6.5151699019,-28.2960740761,18
5.10E-07,6.2175088132,-28.1074741425,18
3.72E-07,6.3142261236,-27.8368203783,18
2.98E-07,6.6136293695,-27.6569674781,18
5.67E-07,6.5829509889,-28.3896149084,18
-4.76E-07,6.62257501,-28.5709702178,18
-3.86E-07,6.7596596536,-28.294748921,18
-4.96E-07,6.8304547518,-27.5700750821,18
2.41E-07,6.9984632557,-27.932129336,18
-3.35E-07,7.0310450884,-28.3808762961,18
2.37E-07,6.349106026,-28.5594769497,18
-3.94E-07,6.419131836,-28.1971549233,18
4.12E-07,6.7380345435,-27.9191341389,18
-5.28E-07,6.5331154381,-27.7483408836,18
1.18E-07,6.4564648983,-27.4757988469,18
1.90E-07,6.4555338301,-27.9301077592,18
6.03E-07,6.488423173,-28.2030322223,18
8.98E-07,6.8861841686,-28.3841986784,18
-6.10E-07,6.7330242356,-28.0165592356,18
-7.03E-07,6.533357813,-27.9301326646,18
-7.81E-07,6.8536469201,-27.8388569653,18
8.13E-07,6.7457005379,-27.6619681224,18
-2.22E-08,6.4193426659,-27.6650246795,18
-7.82E-07,5.9466440596,-27.935438333,18
1.23E-07,5.5420252891,-28.3911545816,18
-1.54E-07,6.2594813315,-28.4814249401,18
5.41E-07,6.8269174775,-28.6607505802,18
-3.73E-07,6.6792970368,-28.6587364605,18
1.59E-07,6.1452207559,-28.2079690524,18
2.10E-08,6.2427923058,-28.385947889,18
-2.41E-07,6.4861892104,-28.2897997715,18
-4.06E-08,6.0355296739,-27.8430885501,18
-1.67E-07,6.1930023979,-28.1154290997,18
-5.06E-07,6.2899953502,-28.198622858,18
2.82E-07,6.5225479813,-27.4681425839,18
4.76E-07,7.0675053516,-27.8422930266,18
5.24E-07,6.4218772878,-27.9357221933,18
2.87E-07,6.2882643408,-28.3851918943,18
3.08E-07,9.9652076001,-28.7324805771,19
3.33E-07,10.1632676249,-28.3695972042,19
-3.19E-07,10.3573469245,-28.552669184,19
-1.79E-07,10.076240663,-28.5499953412,19
9.17E-08,9.5424902883,-29.0013862644,19
-9.47E-08,9.8802230201,-29.0025431759,19
-7.22E-08,10.163941685,-28.5506889699,19
4.91E-07,10.3426235022,-28.2791750084,19
4.40E-07,10.7765830512,-28.6435204392,19
5.25E-07,9.7893767218,-28.72851437,19
4.14E-07,9.806361735,-28.5470751433,19
5.63E-07,10.4125034344,-29.0954338896,19
-6.48E-07,10.4983016344,-28.5508010786,19
4.29E-07,10.3767791287,-28.8259466359,19
-7.75E-08,10.1921454751,-28.5519960363,19
-3.16E-07,10.2232235607,-28.6389963149,19
4.42E-07,10.3099450981,-28.3666257501,19
4.67E-07,10.1578909369,-28.4590535311,19
-6.28E-08,10.6283616965,-29.099358059,19
-1.73E-07,10.4348730005,-28.9157346979,19
-1.48E-07,10.3349146025,-28.7314641784,19
-4.33E-07,10.3547646175,-28.2780885813,19
-1.00E-07,10.2334492353,-28.7303060723,19
-4.11E-07,9.5472572699,-28.7281097357,19
2.28E-07,9.4876052636,-28.8200832517,19
2.55E-07,10.1500954935,-28.6400648836,19
-2.56E-07,9.9612118285,-28.819505808,19
-4.59E-07,10.1402378238,-28.7291831357,19
2.69E-07,10.2185464681,-28.9106667625,19
-8.84E-08,10.2884058785,-28.9161935016,19
-5.34E-07,10.1355115244,-29.0977824116,19
4.64E-07,10.3794856708,-28.3721370987,19
5.78E-08,10.1336033508,-28.2745884308,19
-7.11E-07,10.5972046726,-28.7341150207,19
5.77E-08,10.8819534396,-28.919692747,19
-2.84E-07,10.1716964944,-28.6420080457,19
-2.69E-07,10.5305810379,-29.0983724752,19
-8.19E-09,9.8024903655,-28.8201551133,19
2.70E-07,9.6358959839,-28.5472220085,19
-1.75E-07,9.7893618222,-29.181487947,19
2.83E-07,13.7131713719,-35.2925181407,20
-6.33E-07,14.2735261877,-35.4802812193,20
-5.18E-08,14.3529497078,-35.4824213549,20
-8.15E-07,14.0672796146,-34.93188995,20
-5.89E-08,14.0488758878,-34.9347625792,20
-2.64E-07,14.7212290623,-35.213494629,20
-4.38E-07,14.6614181571,-34.946550648,20
1.23E-07,14.4076059735,-34.8481092031,20
2.29E-07,14.3559803112,-34.9405449959,20
8.96E-07,14.4509048438,-35.303295648,20
-1.02E-06,14.7683978219,-35.4891131767,20
1.70E-07,14.2855006106,-35.8426189401,20
-1.88E-07,13.6989891728,-35.5640898636,20
9.93E-07,14.3356852293,-34.9321173923,20
-1.41E-07,14.3439145422,-35.0290513989,20
-4.83E-07,14.8179823876,-35.488187635,20
-2.78E-07,14.8700962365,-35.0351956742,20
1.63E-07,14.3064090444,-35.2104169046,20
1.58E-07,13.7355913045,-35.2931923755,20
-6.28E-07,14.05702435,-35.4753614843,20
-1.25E-06,14.1093247277,-34.6602367367,20
-2.24E-08,14.2255420048,-35.1185490254,20
-7.06E-07,14.0248226845,-35.7494762683,20
-4.91E-07,14.4120286878,-35.5690347605,20
3.71E-07,14.7081160347,-35.3083147292,20
8.09E-07,14.197857668,-35.1151281847,20
1.91E-07,14.0604382858,-35.3865555308,20
-2.58E-07,14.2873018572,-35.4813132958,20
6.30E-08,14.2119432317,-35.2061777034,20
5.42E-07,14.3504479739,-35.206777165,20
-1.23E-06,14.2873390142,-35.7513416195,20
-3.09E-07,14.3497281116,-35.5739875969,20
5.20E-07,14.5575336446,-35.1219671459,20
6.98E-07,14.1392820478,-35.6614906989,20
1.33E-07,14.1189137629,-35.4806958165,20
-7.34E-07,14.2548818557,-35.3000645246,20
4.64E-07,14.1136530697,-35.3861269601,20
1.09E-07,13.984441889,-35.5636682685,20
-8.77E-07,14.2848000866,-35.74688012,20
-2.69E-07,14.9176453218,-35.0359596121,20
